accel_x,accel_y,accel_z,encoder_a,encoder_b
-8.99,2.60,2.12,9111,11437
-4.98,6.09,-5.96,10981,7552
2.17,-8.70,-3.90,12801,2498
5.16,-8.22,1.29,13663,972
10.08,0.45,0.43,16331,13602
7.10,-6.87,-0.71,2151,9783
0.16,-3.09,9.19,4182,6268
-3.23,2.46,8.76,5049,4776
-9.60,-0.07,-0.09,8163,1224
-5.37,-1.96,7.66,10714,14261
-0.51,9.51,2.60,12196,10264
1.86,8.99,-4.00,12864,8354
9.35,-1.60,-3.37,15374,3964
9.88,1.99,-0.84,476,231
7.15,-2.77,-6.43,2097,12296
5.83,-7.36,-3.06,2561,10412
2.31,-2.71,9.08,3522,6146
1.05,9.32,3.17,3719,2080
4.33,1.04,-8.99,2847,13732
6.95,-3.60,-6.20,1970,11988
9.67,-1.99,1.80,744,7636
9.59,-1.70,-2.60,15382,3487
3.84,-7.93,4.18,13134,33
0.98,-4.76,8.37,12301,14918
-8.74,2.90,2.73,9084,11402
-5.25,-7.79,1.80,5517,8829
6.42,-3.88,6.40,2152,6853
9.98,-0.43,1.26,267,6654
-1.28,-1.30,-9.72,11757,4998
-9.57,0.23,0.48,7734,3907
0.47,6.93,6.95,3829,3428
6.78,5.33,5.10,1934,3419
5.31,-5.71,-6.13,13431,3410
-8.79,-2.70,-2.83,9001,3466
-3.09,3.76,8.37,4637,4394
3.60,2.95,8.70,2819,4635
8.31,-1.39,-5.50,14367,4631
-6.56,-2.20,-6.86,9985,4632
-7.00,0.31,6.50,5865,5474
-0.99,-2.26,9.34,4129,6053
10.08,0.48,-0.36,15971,7006
-2.62,5.71,-7.70,11316,7121
-9.04,-2.64,1.48,6984,8173
-4.71,-7.47,3.61,5222,8317
9.13,-4.11,0.02,947,9554
6.16,4.87,6.16,13677,12214
-0.71,1.39,9.59,11770,13438
-9.50,-0.95,0.66,8217,16060
-6.18,6.56,3.57,5607,3000
4.92,-1.52,8.40,2559,6097
9.14,-1.75,3.67,975,6857
3.87,9.17,-1.43,13120,9372
-6.80,3.46,5.83,9993,12455
-9.05,1.61,-3.05,7033,15202
-6.29,6.45,-3.88,5578,265
6.45,6.33,4.31,2018,3238
9.26,0.47,-4.02,15090,5734
-1.35,8.36,-5.24,11677,8398
-6.61,7.12,0.45,10097,9988
-7.62,-3.30,-4.96,6206,12285
5.14,0.22,-8.61,2507,13759
8.93,-2.76,3.49,14781,15775
4.34,-7.95,3.64,13176,417
-8.52,-3.89,-2.12,9157,2859
-8.38,-1.53,4.25,6669,6620
-3.07,-7.62,-5.57,4834,11423
-1.00,-2.81,-9.40,4324,13172
-0.67,7.54,-6.50,4179,16195
-2.55,2.94,8.86,4777,4939
-6.64,-6.22,2.85,6186,8736
-8.12,-4.99,-1.00,6772,10320
-9.13,-1.11,2.54,8964,14995
-7.49,-5.56,-2.34,9817,2726
-7.04,-3.48,-5.68,10126,4417
-2.67,8.77,-3.74,11734,8949
7.23,3.30,6.06,14472,12872
9.40,2.27,-3.02,1088,15511
4.83,7.49,-4.70,2885,207
-8.48,4.30,1.54,6946,2633
-7.28,-1.45,-6.28,10069,5193
-3.00,1.48,-9.31,11625,6163
10.05,0.92,-0.43,16284,8764
2.11,-9.47,-0.58,3749,9991
-9.44,-1.54,-0.68,7782,10812
-8.35,3.97,2.66,9683,11412
8.20,4.75,3.39,14815,11571
5.50,-7.92,-1.99,2795,10363
-0.92,-9.57,-0.96,4488,9968
-8.96,3.58,-0.15,9265,9748
3.81,7.16,-5.99,13376,7903
9.04,-1.67,3.95,1391,6852
3.86,-3.51,8.29,3188,6720
-9.34,0.74,1.99,7625,4608
-1.28,-5.13,-8.26,11942,4178
5.67,-4.75,-6.64,13932,3990
5.91,2.55,7.58,2692,4955
-6.58,-2.63,6.37,6368,6741
-7.59,4.54,-4.17,10107,8098
-2.80,9.31,-1.61,11807,9603
10.08,-0.25,-0.40,338,10640
-0.61,-9.13,-3.23,4598,10646
-6.98,-6.17,-2.33,6411,10729
-5.23,4.53,6.71,10972,12444
8.96,1.30,4.33,15382,13560
4.55,2.80,-8.53,3068,14843
-1.06,6.30,-7.67,4617,15829
-8.98,-3.01,1.11,9169,653
3.86,-8.27,3.45,13483,505
9.15,-3.09,2.55,15339,16278
2.54,1.99,-9.47,3639,14248
-9.31,-0.85,-2.30,7668,12979
-2.08,3.90,8.62,11957,12824
5.33,3.65,7.52,13922,12820
6.10,-3.45,-7.10,2670,12575
-7.77,-4.36,-3.65,6688,11591
-9.57,-0.43,-0.30,8241,11054
2.74,9.41,1.73,13187,10301
9.23,-3.77,0.69,1380,9234
4.21,-8.63,1.77,3202,9226
-9.41,-1.72,0.25,7882,9225
-0.60,9.67,-2.21,12312,9229
10.06,-0.68,0.23,500,8589
7.19,-4.90,4.71,2236,7749
-7.79,-2.57,4.84,6770,6870
-4.76,1.92,-8.42,11089,6246
2.15,0.85,-9.71,13076,5801
8.41,1.71,5.18,1654,4968
-4.22,6.70,5.64,5449,3324
-8.94,3.25,1.49,7222,2666
-2.82,-8.39,3.67,11551,345
7.05,0.62,7.01,14304,13617
10.10,0.44,-0.19,26,9472
9.89,-1.30,1.31,612,7675
1.77,3.72,8.91,3770,4519
-7.96,5.49,-0.92,6561,1027
-9.24,1.73,-2.26,7431,15416
-9.59,0.25,0.06,8191,10648
-9.13,-1.21,2.47,7253,6419
-8.98,1.00,3.14,7145,4573
-7.06,5.25,-4.30,6079,15877
-4.75,-6.50,-5.37,5443,11259
-4.34,-8.56,0.15,5305,9475
-2.66,-1.43,9.15,4784,5836
5.89,8.06,-1.47,2324,887
7.06,4.64,-5.56,1963,15269
10.03,-0.71,-0.61,194,10436
8.78,1.85,-4.67,14967,6278
7.51,-2.37,-6.20,14372,4298
5.61,-6.77,4.34,13676,16182
4.62,4.81,7.35,13468,12157
3.11,7.22,-6.27,13039,7483
-0.04,0.63,-9.93,12150,5489
-7.64,-5.73,-0.34,9637,1377
-8.59,1.90,-4.10,6797,14757
-5.95,-0.96,-7.71,5618,13172
7.79,-5.90,-1.82,1546,10113
7.39,5.40,-4.30,14189,7629
1.68,4.95,-8.56,12410,6643
-9.49,-0.62,-1.36,8128,4427
-1.65,6.83,6.78,4212,3390
9.98,1.64,0.20,51,1823
8.64,-4.91,0.59,14513,960
-7.66,-5.48,1.52,9515,497
-5.72,7.68,-2.16,5350,736
0.55,9.85,1.05,3693,1753
10.05,-0.08,-0.92,15847,4315
-0.06,3.47,-9.36,11991,6449
-5.93,5.14,-5.93,10244,7478
-7.71,-5.44,-1.67,6323,10401
0.76,-1.34,-9.80,3648,13431
5.94,3.05,-7.55,2211,14724
8.70,-4.87,-0.25,14650,1615
-2.21,-3.56,-8.89,11408,4667
-6.53,1.39,-7.17,10157,6117
-9.35,-1.94,-0.58,7455,10437
-7.48,1.31,-6.14,6309,14440
-7.56,5.23,-3.28,6308,304
-7.48,0.44,5.93,6353,5445
-6.00,-7.41,0.69,5847,9594
-7.30,-0.49,-6.44,6292,13739
-8.74,2.35,-3.48,7080,15640
-9.59,0.02,0.10,8036,4122
-9.41,1.77,-1.10,8723,8542
-8.37,4.75,0.88,9545,10430
-6.83,-3.55,5.60,10116,15500
-6.85,-5.76,-3.56,10064,3137
-7.53,-1.79,-5.88,9845,4980
-8.95,3.58,0.23,9126,10140
-8.71,-1.13,3.71,9182,14650
-8.70,-3.37,1.99,9150,293
-9.49,-0.65,-1.36,8442,4856
-9.49,-1.23,0.15,7754,9394
-9.29,-2.05,-1.23,7433,11248
-9.44,-1.14,0.95,8576,16076
-7.30,-4.69,-4.22,9956,3613
-0.84,4.65,-8.79,12140,7149
4.27,8.19,-3.99,13551,8726
9.51,-1.83,-2.73,1004,12132
0.58,4.80,-8.77,3997,15346
-3.22,8.51,-3.86,4953,610
-9.44,-1.18,-1.22,8643,3829
0.24,1.26,-9.87,12420,6063
6.43,3.23,-7.09,14243,6863
5.65,-6.94,4.02,2674,8457
-8.21,-4.79,0.80,6966,9332
-9.41,1.98,-0.49,8803,9342
4.85,8.49,-2.36,13779,9098
8.57,-1.99,4.72,1626,6854
3.13,-2.72,8.85,3373,6466
-9.34,1.18,1.81,7574,4075
-2.62,-9.25,-0.77,11536,1760
3.33,-8.76,2.62,13202,832
7.58,4.88,-4.58,1900,15911
-6.01,-0.03,-7.74,5833,13874
-9.41,-0.09,-2.03,7696,13886
0.82,-0.37,9.69,12774,14056
9.68,1.16,-2.71,1000,14775
5.63,4.64,-6.96,2727,15391
-8.62,4.19,-1.33,7116,1111
-6.24,-5.97,-4.30,10516,3404
-0.58,-4.71,-8.61,12221,4514
10.06,0.62,-0.44,83,7999
2.80,-9.17,-1.75,3597,10396
-2.79,-8.36,-3.98,5154,11097
-8.58,0.58,4.14,9520,13575
4.89,-0.66,8.53,13859,14221
9.96,0.24,1.58,16110,14236
-0.00,6.09,-7.94,4302,15821
-9.32,2.13,0.78,7641,2791
-8.89,-2.66,-2.53,9250,3746
2.99,1.33,-9.46,13289,6157
9.58,-2.60,1.35,1079,8710
6.44,-7.45,0.36,2520,9854
-6.90,-3.78,-5.67,6280,12554
-8.21,-3.24,3.54,9592,15993
-5.15,-7.61,2.56,10797,1043
4.06,-3.89,-8.19,13469,4824
8.87,-4.55,0.15,1451,9832
-1.12,-5.67,-7.91,4586,12520
-9.46,0.99,-1.50,7758,15918
-4.53,-8.38,-1.07,10998,2155
1.16,-8.72,-4.19,12702,2994
8.86,1.92,4.35,1433,4967
-4.26,-0.53,8.59,5516,5979
-8.86,-0.32,3.51,7293,5986
0.78,0.77,-9.90,12609,6001
9.78,-0.37,2.31,892,6570
5.61,-2.10,7.84,2739,6569
-9.16,-0.75,2.59,7596,6441
-8.42,1.01,-4.73,9652,6425
8.55,1.07,-5.28,15052,6218
4.72,-2.13,8.35,3078,6568
-2.16,-2.90,8.92,4850,6661
-8.33,2.35,-4.44,9762,7156
6.41,3.18,-7.12,14267,6834
10.08,0.40,-0.49,16376,6162
-1.17,1.66,9.48,4586,5268
-9.45,-1.44,-0.86,8653,3056
-6.62,-6.89,-0.68,10243,1937
6.67,-3.43,6.43,14190,15234
8.35,-2.87,-4.78,1646,12284
5.35,-7.53,-3.46,2824,10770
-4.28,-4.19,7.46,5355,6975
-9.50,1.18,0.71,7715,3055
-9.55,-0.82,0.00,8352,1207
-8.45,1.76,4.11,9387,12771
-8.22,4.75,1.65,9588,10705
-7.78,-0.94,-5.76,9731,5191
-8.07,-4.98,1.06,9529,972
-8.00,-3.40,3.88,9564,15606
-9.38,2.05,0.43,8688,10320
-9.52,-0.28,0.94,7784,5993
-9.15,1.34,2.46,7239,4242
-6.22,5.08,-5.65,5781,15737
-3.19,-8.06,-4.28,4964,10772
-1.62,-9.36,1.46,4456,9030
3.67,3.02,8.65,3010,4594
5.55,7.00,4.48,2383,2818
8.62,0.87,-5.20,1316,13801
10.05,1.05,-0.14,16037,9742
9.54,2.88,-1.78,15362,7939
0.81,-6.83,-7.00,12234,3342
-6.70,-5.66,3.69,9992,16193
-8.95,-1.62,2.82,8767,14889
-4.04,-7.19,-5.10,5039,11092
5.82,-6.21,4.89,2383,7827
9.08,-1.68,3.84,934,6644
4.58,-6.83,-5.46,13208,3099
-2.15,-8.78,-3.43,11270,2308
-8.38,4.82,-0.65,6492,1174
6.33,7.79,-0.96,2027,1198
9.94,1.88,-0.28,51,1190
-1.39,-7.43,5.91,11572,16061
-9.58,-0.10,0.15,8018,13420
-8.75,-2.57,-3.12,6886,11697
-3.82,-4.90,7.27,5082,6840
-0.36,8.17,5.44,4115,2839
1.22,9.82,-1.15,3607,911
8.48,-2.32,-4.85,1363,12162
9.56,-2.64,-1.55,778,10424
9.18,0.92,-4.14,15115,5649
5.20,-8.31,-0.37,13513,1316
2.50,-7.96,4.96,12668,16117
-6.27,4.41,5.81,10255,11752
-9.60,0.24,-0.40,8106,7614
-9.18,-0.81,2.50,7290,5889
-1.88,9.18,2.99,4388,2064
3.61,9.13,-2.08,2948,694
9.58,0.22,3.08,15243,13696
-1.22,7.41,6.28,11778,11252
-7.10,6.51,1.16,9938,9896
-7.32,-2.76,5.43,6125,6460
-2.62,-0.61,9.26,4668,5539
9.95,1.50,0.99,97,3252
0.69,-9.65,-0.62,12107,1307
-5.20,-7.73,2.15,10517,486
-6.38,3.76,-6.44,5749,14976
7.29,-0.36,-6.91,1706,13295
10.06,0.52,0.66,15928,13287
-4.47,3.99,7.57,10849,12261
-8.69,3.18,2.57,9106,11175
-0.55,-9.63,-0.51,4147,9503
10.06,-0.54,0.20,104,8351
8.03,4.79,-3.87,14475,7568
-6.90,-2.10,-6.53,9989,4488
-8.50,4.38,1.17,6721,1911
-6.15,7.30,-2.07,5648,444
7.20,-0.46,-7.00,1852,13166
9.92,-0.34,-1.84,292,12341
1.04,9.87,0.34,12438,9452
-9.49,0.79,-1.46,8436,6784
-8.65,-1.32,3.79,6810,6018
9.67,1.26,2.53,543,4434
8.84,-2.27,-4.21,14923,3834
0.35,-6.34,-7.49,12145,3451
-9.15,2.75,1.06,6985,2197
4.00,9.16,-0.68,2694,1056
9.06,4.50,-0.39,726,1050
-0.31,-9.62,0.77,11777,992
-7.13,-6.25,1.05,9727,682
-4.31,7.92,-4.01,4928,18
9.65,2.75,-1.35,391,16322
9.23,-3.15,2.20,14834,16049
-7.15,-3.05,5.49,9684,14587
-6.21,-2.81,-6.97,5598,12409
0.03,-4.92,-8.51,3763,12069
9.05,2.57,3.61,14792,12149
3.30,3.27,8.70,12853,12770
-9.55,-0.28,0.69,7995,14110
-1.06,7.32,-6.69,4045,15793
5.21,8.12,-2.91,2406,444
7.14,-5.65,-3.99,14059,2830
1.59,-5.66,-7.92,12361,3768
-9.56,0.35,-0.74,8141,7172
-4.97,-7.72,-2.86,5383,10484
-1.24,-6.26,-7.41,4287,11895
7.29,6.13,-3.42,1759,137
9.78,2.57,0.31,434,1913
6.29,0.78,-7.82,13837,5721
-5.51,7.93,-1.64,10508,9170
-9.08,3.01,0.95,8866,10455
-3.09,-2.42,-9.02,4670,12991
9.58,1.54,-2.86,463,14707
8.91,-2.25,3.89,14802,15182
-6.94,-5.49,3.53,9810,16356
-9.51,-1.12,0.18,8205,754
-1.13,5.33,8.10,4131,4069
9.31,-1.48,3.39,851,6785
9.95,1.54,-1.07,15788,7915
-1.29,5.69,7.82,11783,12140
-4.22,-0.05,8.62,10857,13834
-9.60,-0.08,-0.08,7914,1428
-2.76,2.43,8.94,4682,4881
2.04,-1.44,9.44,3453,6026
9.19,3.37,-2.61,15036,7830
-5.85,7.77,-0.93,10379,9411
-9.18,2.82,0.52,8722,10223
-3.62,-1.58,-9.00,4885,13297
1.56,3.18,-9.35,3562,14603
9.96,1.70,0.26,155,2305
6.32,0.18,-7.81,13929,5652
2.79,6.19,-7.41,12922,7405
-7.39,3.50,5.01,9842,12193
-9.39,0.22,1.81,8497,13402
-3.85,8.57,-3.02,4952,687
8.63,4.14,3.17,1234,3367
10.05,-0.20,-0.95,15881,4063
-1.56,5.09,-8.42,11732,7065
-6.05,7.32,-2.41,10452,8929
-9.27,-0.05,2.31,8658,13874
-9.19,2.90,0.03,7226,1741
-8.17,3.74,3.44,6578,3506
0.80,-7.06,6.55,3808,7853
6.05,-7.62,1.41,2373,9281
8.43,2.76,4.74,14724,12682
-8.93,-2.08,2.65,8780,15531
-4.68,8.59,-0.58,5095,1537
7.64,3.38,5.53,1609,4430
7.95,2.34,-5.79,14305,6704
2.33,7.03,-6.78,12662,7926
-8.09,2.78,4.32,9412,12512
-9.56,-0.01,0.73,8103,13747
-2.81,9.05,-2.81,4544,1037
7.75,3.24,5.47,1595,4641
9.66,-0.21,2.78,629,6292
2.06,9.66,-1.34,12589,9552
-4.82,8.45,0.92,10623,10143
-6.55,-5.48,-4.49,5800,11704
7.15,-1.08,-6.96,1780,13448
10.02,0.51,-1.18,16298,14258
-3.01,-5.54,7.20,11100,15731
-7.61,-5.16,2.50,9576,469
-3.35,9.11,1.51,4651,2290
3.79,8.00,4.55,2785,3110
8.19,-1.05,-5.75,14453,5156
-7.30,0.51,-6.46,9742,5931
-9.59,-0.12,-0.07,7801,5919
4.04,-0.80,8.93,2780,5990
9.21,-0.13,3.98,892,5985
-0.67,1.51,-9.80,11737,6164
-9.38,-1.43,1.07,7345,8055
-5.99,-6.81,2.92,5686,8796
7.94,-4.47,-4.09,1599,11742
10.09,0.25,-0.56,16165,13085
-4.12,-0.99,8.61,10788,14276
-8.21,2.40,-4.64,6411,15222
-2.57,4.67,-8.38,4585,15265
10.06,-0.50,0.47,15756,161
6.47,-6.22,4.05,13778,205
-9.26,-2.35,0.29,8561,1268
-9.02,3.38,0.41,6908,2175
6.82,5.29,5.09,1886,3756
6.20,-3.77,-6.84,13731,4376
-2.11,-4.09,-8.67,11480,4599
-7.50,2.32,5.48,6236,4694
-2.05,3.90,8.65,4456,4666
9.85,-0.57,-2.12,15572,4641
-3.74,-3.06,-8.53,11043,4892
-8.38,-0.15,-4.89,9257,5860
-2.80,-7.97,4.50,4749,8532
3.53,-8.82,2.14,3129,9260
7.09,6.62,2.69,14188,11026
-8.17,3.64,3.51,9483,11887
-9.49,-1.05,-1.02,7580,11883
4.98,-4.11,-7.56,2623,12628
9.30,-0.88,-3.80,788,13095
-0.13,-4.94,8.31,11962,15455
-6.37,-4.88,5.14,10173,15971
-5.10,8.22,-1.53,5234,1253
9.69,2.89,-0.54,545,1262
9.23,-3.82,-0.12,15039,1802
-6.00,-4.20,-6.38,10325,4340
-9.08,-0.74,-3.19,8609,5408
1.41,-4.19,8.65,3574,7053
7.90,-2.82,5.35,1618,7128
2.18,7.79,-5.93,12540,8257
-9.58,0.28,-0.13,7937,9851
-8.13,-4.86,-1.44,6405,10756
6.75,-3.21,-6.63,1876,12942
10.01,0.41,-1.28,16351,14160
1.72,-9.42,1.56,12464,1503
-2.36,-8.86,-3.10,11260,2820
-9.58,-0.15,-0.00,7811,7249
-2.52,-9.29,-0.26,4582,10125
3.45,-8.58,-3.24,3007,10881
8.72,0.79,4.90,14761,14046
5.16,-3.52,7.60,13356,15462
-5.89,-6.83,-3.40,10310,3211
-8.19,-3.51,3.30,6568,8158
-1.07,-7.42,-6.25,4305,11994
7.34,3.81,-5.81,1734,15737
9.64,2.82,-1.22,432,979
8.04,-0.57,-6.03,14583,5693
5.83,4.01,-7.19,13729,7420
-2.46,4.52,8.22,11428,13110
-7.79,-4.70,2.84,9576,588
-9.21,-2.64,-0.04,8562,2048
-5.12,-1.85,7.86,5472,6673
-2.33,-6.77,6.36,4641,8271
6.01,-4.12,-6.78,2296,12862
8.22,1.13,-5.76,1474,14674
10.08,0.06,-0.30,16152,3582
10.00,1.23,-1.03,15990,8238
9.99,1.59,-0.25,16000,10206
9.66,1.55,-2.57,713,15580
8.59,4.95,-2.15,1396,995
-2.22,2.71,9.04,4782,5376
-6.17,-1.45,7.16,6017,6671
-7.92,5.61,-0.45,9869,10196
-4.29,7.25,4.86,11177,11867
8.76,-2.43,4.16,14996,15896
10.04,-0.81,0.53,16105,890
3.09,3.42,8.72,3431,5329
-5.62,-6.37,4.33,5811,8742
-8.22,-4.89,0.02,6829,10224
-7.05,-1.41,6.26,10092,14971
-3.79,-5.92,6.46,11251,22
8.95,-3.66,-2.65,15167,3703
10.10,0.32,-0.22,5,5252
0.96,-8.30,4.84,4030,8895
-4.33,-8.43,1.31,5507,9884
-5.84,6.15,4.63,10631,11942
1.44,7.87,5.77,12819,11940
7.74,-4.13,-4.78,1977,12312
-7.43,-4.46,-4.23,6535,12191
-9.57,0.42,0.40,8379,12209
6.03,4.55,6.50,14026,12843
9.93,1.38,1.26,16040,12784
-2.30,-8.33,-4.39,4915,11433
-7.93,-5.16,-1.44,6699,10870
-2.14,9.61,-0.27,11761,10154
10.05,-0.79,0.36,365,9037
7.55,-4.11,4.92,2052,7891
-6.91,2.70,6.09,6250,4904
-9.57,0.39,0.42,7984,4006
3.21,-9.21,0.14,13269,1859
8.35,-5.10,1.72,15004,975
5.53,-1.81,-8.13,2722,13453
1.04,-6.35,-7.42,4069,12225
-9.55,-0.64,0.08,8182,9129
-8.24,3.54,-3.77,9709,7924
4.79,-6.23,-6.02,13673,3777
9.50,3.39,-0.76,964,1315
5.82,6.98,-4.39,2621,320
-8.53,-1.22,-4.40,7149,13414
-9.39,1.05,1.55,8810,12618
4.47,8.95,0.82,13714,10300
9.62,3.01,-1.16,15744,9074
1.52,-3.45,8.96,4003,6882
-4.71,-1.83,8.13,5608,6386
-9.21,-2.61,0.05,8909,1574
-7.53,-4.89,3.17,9996,145
4.68,4.90,7.27,13558,12576
7.19,6.79,1.95,14551,10674
8.31,-0.77,5.50,1795,6261
-2.25,8.09,5.04,4813,3158
-6.16,7.56,-0.68,5903,1528
-7.74,0.15,5.57,9872,13860
-4.81,4.67,6.96,10973,12557
9.49,3.27,-1.42,15615,8890
9.82,-1.32,1.71,802,7692
-3.57,2.09,8.71,5271,5166
-8.02,3.67,3.82,6667,3822
-3.34,-8.50,2.82,11398,974
3.89,-8.04,3.92,13443,497
7.16,2.56,-6.63,2184,14843
-5.51,-5.28,-6.00,5852,12032
-8.66,-3.83,-1.44,7092,10772
-7.81,3.52,-4.66,9864,7530
-0.24,-3.50,-9.23,12292,4782
10.09,0.03,-0.09,16306,1534
9.48,2.73,-2.31,863,16101
3.56,-7.93,-4.56,3281,11052
-0.08,-9.58,1.14,4287,9460
-9.29,0.17,2.28,7541,5370
-9.50,-1.00,-0.98,8516,3696
-4.06,-4.58,7.34,11043,15357
-3.87,0.82,8.77,11146,13624
1.79,6.98,-6.98,12771,7737
4.13,0.62,-9.10,13414,5736
6.66,-6.67,2.90,14035,500
6.44,-3.32,6.73,13966,15168
-0.78,9.78,1.23,11994,10136
-3.88,7.21,-5.57,11105,7936
-9.49,-1.09,-0.76,8379,3188
-5.03,7.43,-4.05,5276,260
1.88,5.96,-7.85,3393,15532
8.50,0.97,5.22,14615,13587
2.56,4.16,8.55,12774,12767
-9.59,0.60,-0.17,8194,9473
-8.41,-3.89,2.24,6665,8248
6.00,1.11,7.83,2375,5395
9.52,1.98,2.68,663,4259
2.37,-8.78,3.39,12611,569
-3.89,-6.46,5.86,10976,16049
-7.85,-2.06,-5.32,6289,12689
-4.32,-6.72,-5.48,5019,11326
9.46,-2.56,2.01,702,7947
9.57,1.89,-2.66,15169,6905
-6.98,-2.63,-6.23,9874,4522
-9.46,-0.99,-1.29,8241,3879
-0.16,9.70,-2.30,3794,839
6.12,6.53,-4.72,2087,16130
8.12,3.20,4.98,14455,12363
3.44,7.84,5.02,12984,11154
-5.78,0.76,-7.91,10421,5664
-7.97,-2.68,-4.78,9506,4072
-9.54,0.63,-1.06,7726,15323
-9.19,-0.22,-2.93,7207,13422
-6.02,-6.48,3.57,5783,8061
-3.32,-3.54,8.26,4944,6460
2.57,9.64,-0.36,3251,1175
7.28,-1.84,-6.65,1878,12642
8.51,-4.37,-2.89,1445,10855
10.08,0.33,0.69,121,5413
10.06,0.78,0.41,94,3460
10.07,0.59,-0.68,87,14275
9.94,-0.32,-1.83,471,12349
9.57,-1.37,2.72,930,6604
9.35,1.07,3.58,966,4766
9.40,2.89,-2.44,862,15600
9.45,0.58,-3.54,858,13645
9.48,-2.72,1.73,929,7900
9.30,-1.01,3.62,1049,6078
8.10,5.82,-1.71,1603,459
7.51,3.80,-5.63,1844,14843
7.05,-6.90,0.46,2115,9015
6.83,-4.97,5.11,2194,7263
2.64,9.12,2.99,3367,1946
2.47,8.61,-4.52,3392,16251
4.66,-7.86,-3.65,2782,10329
5.87,-7.60,2.12,2521,8606
8.28,4.14,3.97,1495,3245
9.32,3.97,0.38,813,1390
8.54,1.83,4.93,14806,12685
6.66,5.96,4.53,14003,11070
-4.83,2.81,-8.14,10753,5987
-7.94,-1.40,-5.41,9546,4592
-4.15,8.58,2.10,5011,1778
1.49,9.66,-2.00,3557,661
8.61,-2.00,4.65,14683,14625
3.23,-1.32,9.14,12828,13931
-9.35,-1.14,-1.96,7402,12093
-5.88,-6.00,-4.79,5612,10986
9.82,1.66,-1.69,15592,6974
-2.53,-4.47,-8.35,11436,3926
-9.55,0.94,0.06,7720,1493
-7.20,6.51,-0.64,6006,964
9.60,2.21,-2.38,649,15198
9.28,-2.09,3.10,15074,15171
-8.25,-2.87,3.79,9260,15084
-9.39,1.14,-1.88,7407,15019
6.48,5.00,-5.93,2089,15228
9.91,1.53,-1.38,20,15433
-4.69,-7.88,2.66,10513,368
-8.90,-3.45,0.45,8693,888
1.76,9.81,-0.08,3345,1183
7.99,6.19,-0.36,1290,1051
0.69,-9.19,2.90,11955,378
-6.07,-7.07,2.03,10128,445
-6.48,4.88,5.21,5761,3581
-1.95,0.45,9.46,4508,5350
7.37,-6.62,-0.38,1934,9667
9.08,-3.12,-2.96,914,11403
3.76,-5.96,6.76,12995,15519
-1.41,-8.85,3.47,11568,438
-9.54,-0.31,-1.07,8207,5002
-9.00,-1.37,2.81,7072,6594
1.85,-9.28,-2.31,3406,10146
7.39,-5.12,-4.30,1767,11235
2.04,0.58,9.56,12438,13536
-4.97,-2.11,7.91,10582,14256
-6.04,5.33,-5.65,5513,15617
0.17,8.96,-4.38,3687,240
9.53,-2.30,-2.22,15220,3128
5.77,-4.07,-7.02,13566,4033
-6.51,6.91,-2.32,10241,8843
-8.35,4.47,1.75,9387,10733
-6.58,2.11,-6.95,5722,14517
-2.06,7.16,-6.59,4447,15911
9.82,1.86,1.38,318,3581
9.71,-0.23,-2.76,15519,4999
1.69,9.74,1.12,12573,10062
-3.19,7.11,5.83,11095,11532
-7.55,0.25,-6.16,6190,13827
-3.02,3.25,-8.87,4631,14648
10.02,-0.92,0.00,15816,1277
7.66,-6.06,-1.75,14183,2158
-1.44,-7.01,-6.62,11621,3442
-9.45,-1.06,0.86,7566,7661
-7.49,-5.71,1.46,6276,8936
6.97,-4.11,-5.85,1961,12104
9.88,0.27,-2.12,295,13587
1.99,-9.46,0.81,12517,1341
-2.34,-8.41,-4.23,11445,2697
-8.94,-1.34,3.00,7043,6598
-5.91,-5.40,5.15,5601,7679
9.52,3.32,0.88,15307,10643
-5.01,2.23,7.90,10547,13038
-7.38,2.09,-6.06,6110,14681
-1.92,6.25,-7.50,4468,15564
10.05,-0.63,-0.36,15912,2152
7.23,-6.08,-3.05,14051,2595
-9.10,-0.58,-3.14,8838,5176
-9.17,-0.72,2.54,7212,6199
5.40,-7.75,2.66,2494,8856
9.02,-4.24,-0.79,1124,10077
5.20,-3.42,7.60,13557,14997
2.87,-8.06,4.61,12864,260
-4.85,-2.10,-8.24,10790,5107
-6.25,3.71,-6.62,10392,7047
-7.86,1.49,5.23,9679,13207
-8.19,-2.10,4.38,9372,15163
-9.48,0.87,1.08,7555,4107
-9.14,-0.07,2.76,7295,5981
-8.49,-3.62,-2.69,6880,11680
-9.04,-0.87,-3.29,7291,13591
-9.51,1.08,-1.07,7810,98
-3.86,-4.58,-7.70,11256,4434
0.16,-0.23,-9.92,12480,5848
10.08,0.42,-0.19,77,10435
8.74,-3.89,-2.93,1598,11446
-7.08,1.50,-6.59,6330,14627
-9.39,1.33,-1.70,7699,16021
0.13,-9.34,-2.63,12502,2478
7.46,-5.89,-2.88,14618,2895
3.16,0.83,9.27,3543,5708
-2.96,-2.51,8.79,5124,6554
-8.36,4.74,-1.48,9740,9327
-3.78,8.57,2.74,11438,10860
10.09,0.37,-0.45,295,13474
7.50,0.66,-6.70,2059,14146
-9.06,1.75,-2.90,7417,15540
-8.70,-3.06,2.33,9357,14
8.21,-5.51,0.95,14918,1223
9.94,1.85,-0.37,526,1221
3.50,9.23,-1.76,3380,1190
-9.03,-3.08,0.49,9139,1183
-4.99,-8.02,1.51,11002,1169
9.55,-2.93,0.79,15669,953
